Time,Temperature(F),Humidity(%),Dewpoint(F),HeatIndex(F)
2019/06/15 16:07,83.3,39,55.8,82.4
2019/06/15 16:12,83.5,38,55.2,82.4
2019/06/15 16:17,83.5,39,55.9,82.6
2019/06/15 16:22,83.7,39,56.1,82.8
2019/06/15 16:27,83.8,39,56.3,82.9
2019/06/15 16:32,84.0,39,56.5,83.1
2019/06/15 16:37,84.2,38,55.9,83.1
2019/06/15 16:42,84.4,39,56.8,83.5
2019/06/15 16:48,84.6,38,56.3,83.5
2019/06/15 16:53,84.7,38,56.3,83.7
2019/06/15 16:58,84.9,38,56.5,83.8
2019/06/15 17:03,85.1,38,56.7,84.0
2019/06/15 17:08,85.3,38,56.8,84.2
2019/06/15 17:13,85.5,38,57.0,84.4
2019/06/15 17:18,85.6,38,57.2,84.6
2019/06/15 17:23,86.0,37,56.8,84.7
2019/06/15 17:28,86.2,37,56.8,84.9
2019/06/15 17:33,86.4,37,57.0,85.3
2019/06/15 17:38,86.4,37,57.0,85.3
2019/06/15 17:43,86.5,36,56.5,85.1
2019/06/15 17:49,86.7,37,57.4,85.5
2019/06/15 17:54,86.9,36,56.8,85.6
2019/06/15 17:59,87.1,37,57.7,86.0
2019/06/15 18:04,87.3,37,57.9,86.2
2019/06/15 18:09,87.4,37,58.1,86.4
2019/06/15 18:14,87.4,38,58.8,86.5
2019/06/15 18:19,87.4,38,58.8,86.5
2019/06/15 18:24,87.6,37,58.3,86.5
2019/06/15 18:29,87.6,38,59.0,86.7
2019/06/15 18:34,87.6,38,59.0,86.7
2019/06/15 18:39,87.6,37,58.3,86.5
2019/06/15 18:44,87.6,37,58.3,86.5
2019/06/15 18:50,87.6,37,58.3,86.5
2019/06/15 18:55,87.4,38,58.8,86.5
2019/06/15 19:00,87.3,37,57.9,86.2
2019/06/15 19:05,87.1,37,57.7,86.0
2019/06/15 19:10,87.1,37,57.7,86.0
2019/06/15 19:15,86.9,37,57.6,85.8
2019/06/15 19:20,86.9,37,57.6,85.8
2019/06/15 19:25,86.7,37,57.4,85.5
2019/06/15 19:30,86.4,37,57.0,85.3
2019/06/15 19:35,86.2,37,56.8,84.9
2019/06/15 19:40,86.0,37,56.8,84.7
2019/06/15 19:45,85.6,37,56.5,84.4
2019/06/15 19:51,85.5,37,56.3,84.2
2019/06/15 19:56,85.1,37,55.9,83.8
2019/06/15 20:01,84.7,37,55.6,83.5
2019/06/15 20:06,84.6,37,55.6,83.3
2019/06/15 20:11,84.2,37,55.2,82.9
2019/06/15 20:16,83.8,38,55.6,82.8
2019/06/15 20:21,83.3,38,55.0,82.2
2019/06/15 20:26,82.9,39,55.6,82.0
2019/06/15 20:31,82.6,39,55.2,81.7
2019/06/15 20:36,82.2,39,54.9,81.5
2019/06/15 20:41,81.7,40,55.0,81.1
2019/06/15 20:46,81.3,40,54.7,80.8
2019/06/15 20:52,81.1,40,54.7,80.6
2019/06/15 20:57,80.8,40,54.3,80.4
2019/06/15 21:02,80.6,40,54.1,80.2
2019/06/15 21:07,80.2,40,53.8,80.1
2019/06/15 21:12,79.9,41,54.1,79.9
2019/06/15 21:17,79.7,41,54.0,79.7
2019/06/15 21:22,79.3,41,53.6,79.3
2019/06/15 21:27,79.2,41,53.4,79.2
2019/06/15 21:32,78.8,42,53.8,78.8
2019/06/15 21:37,78.6,42,53.6,78.6
2019/06/15 21:42,78.3,42,53.4,78.3
2019/06/15 21:47,78.1,42,53.2,78.1
2019/06/15 21:53,77.9,42,53.1,77.9
2019/06/15 21:58,77.7,43,53.4,77.7
2019/06/15 22:03,77.7,43,53.4,77.7
2019/06/15 22:08,77.7,43,53.4,77.7
2019/06/15 22:13,77.2,44,53.6,77.2
2019/06/15 22:18,77.0,44,53.4,77.0
2019/06/15 22:23,76.8,44,53.2,76.8
2019/06/15 22:28,76.6,44,53.2,76.6
2019/06/15 22:33,76.5,45,53.6,76.5
2019/06/15 22:38,76.3,45,53.4,76.3
2019/06/15 22:43,76.1,45,53.2,76.1
2019/06/15 22:48,75.9,45,53.1,75.9
2019/06/15 22:54,75.7,45,52.9,75.7
2019/06/15 22:59,75.6,46,53.4,75.6
2019/06/15 23:04,75.6,46,53.4,75.6
2019/06/15 23:09,75.4,46,53.2,75.4
2019/06/15 23:14,75.2,46,53.1,75.2
2019/06/15 23:19,75.0,47,53.4,75.0
2019/06/15 23:24,74.8,47,53.2,74.8
2019/06/15 23:29,74.7,47,53.2,74.7
2019/06/15 23:34,74.7,47,53.2,74.7
2019/06/15 23:39,74.5,48,53.6,74.5
2019/06/15 23:44,74.3,49,54.0,74.3
2019/06/15 23:49,74.1,49,53.8,74.1
2019/06/15 23:55,74.1,50,54.3,74.1
2019/06/16 00:00,73.9,50,54.1,73.9
2019/06/16 00:05,73.9,51,54.7,73.9
2019/06/16 00:10,73.8,52,55.0,73.8
2019/06/16 00:15,73.8,52,55.0,73.8
2019/06/16 00:20,73.6,53,55.4,73.6
2019/06/16 00:25,73.6,53,55.4,73.6
2019/06/16 00:30,73.4,55,56.3,73.4
2019/06/16 00:35,73.4,55,56.3,73.4
2019/06/16 00:40,73.2,56,56.7,73.2
2019/06/16 00:45,73.0,56,56.5,73.0
2019/06/16 00:50,73.0,57,57.0,73.0
2019/06/16 00:56,73.0,58,57.4,73.0
2019/06/16 01:01,73.0,58,57.4,73.0
2019/06/16 01:06,72.9,59,57.7,72.9
2019/06/16 01:11,72.9,59,57.7,72.9
2019/06/16 01:16,72.9,60,58.3,72.9
2019/06/16 01:21,72.7,60,58.1,72.7
2019/06/16 01:26,72.7,61,58.5,72.7
2019/06/16 01:31,72.7,62,59.0,72.7
2019/06/16 01:36,72.5,61,58.3,72.5
2019/06/16 01:41,72.5,63,59.2,72.5
2019/06/16 01:46,72.5,64,59.7,72.5
2019/06/16 01:51,72.5,63,59.2,72.5
2019/06/16 01:57,72.3,64,59.5,72.3
2019/06/16 02:02,72.3,64,59.5,72.3
2019/06/16 02:07,72.3,64,59.5,72.3
2019/06/16 02:12,72.3,65,59.9,72.3
2019/06/16 02:17,72.3,65,59.9,72.3
2019/06/16 02:22,72.1,66,60.3,72.1
2019/06/16 02:27,72.1,66,60.3,72.1
2019/06/16 02:32,72.1,66,60.3,72.1
2019/06/16 02:37,72.0,67,60.4,72.0
2019/06/16 02:42,72.0,67,60.4,72.0
2019/06/16 02:47,72.0,68,60.8,72.0
2019/06/16 02:52,72.0,69,61.3,72.0
2019/06/16 02:58,72.0,68,60.8,72.0
2019/06/16 03:03,72.0,68,60.8,72.0
2019/06/16 03:08,71.8,69,61.2,71.8
2019/06/16 03:13,71.8,69,61.2,71.8
2019/06/16 03:18,71.8,69,61.2,71.8
2019/06/16 03:23,71.8,69,61.2,71.8
2019/06/16 03:28,71.8,70,61.5,71.8
2019/06/16 03:33,71.8,70,61.5,71.8
2019/06/16 03:38,71.6,71,61.7,71.6
2019/06/16 03:43,71.6,70,61.3,71.6
2019/06/16 03:48,71.6,71,61.7,71.6
2019/06/16 03:53,71.4,71,61.5,71.4
2019/06/16 03:59,71.4,71,61.5,71.4
2019/06/16 04:04,71.4,71,61.5,71.4
2019/06/16 04:09,71.4,71,61.5,71.4
2019/06/16 04:14,71.2,71,61.3,71.2
2019/06/16 04:19,71.2,72,61.9,71.2
2019/06/16 04:24,71.2,72,61.9,71.2
2019/06/16 04:29,71.2,72,61.9,71.2
2019/06/16 04:34,71.1,72,61.7,71.1
2019/06/16 04:39,71.1,73,62.1,71.1
2019/06/16 04:44,71.1,74,62.4,71.1
2019/06/16 04:49,71.1,73,62.1,71.1
2019/06/16 04:54,70.9,73,61.9,70.9
2019/06/16 05:00,70.9,74,62.2,70.9
2019/06/16 05:05,70.9,74,62.2,70.9
2019/06/16 05:10,70.9,75,62.6,70.9
2019/06/16 05:15,70.9,75,62.6,70.9
2019/06/16 05:20,70.7,74,62.1,70.7
2019/06/16 05:25,70.7,74,62.1,70.7
2019/06/16 05:30,70.7,74,62.1,70.7
2019/06/16 05:35,70.7,76,62.8,70.7
2019/06/16 05:40,70.7,75,62.4,70.7
2019/06/16 05:45,70.5,76,62.6,70.5
2019/06/16 05:50,70.5,75,62.2,70.5
2019/06/16 05:55,70.5,76,62.6,70.5
2019/06/16 06:01,70.3,76,62.4,70.3
2019/06/16 06:06,70.3,76,62.4,70.3
2019/06/16 06:11,70.3,76,62.4,70.3
2019/06/16 06:16,70.3,76,62.4,70.3
2019/06/16 06:21,70.3,76,62.4,70.3
2019/06/16 06:26,70.3,76,62.4,70.3
2019/06/16 06:31,70.3,76,62.4,70.3
2019/06/16 06:36,70.3,76,62.4,70.3
2019/06/16 06:41,70.3,76,62.4,70.3
2019/06/16 06:46,70.3,76,62.4,70.3
2019/06/16 06:51,70.3,77,62.8,70.3
2019/06/16 06:56,70.3,78,63.1,70.3
2019/06/16 07:02,70.3,77,62.8,70.3
2019/06/16 07:07,70.5,77,63.0,70.5
2019/06/16 07:12,70.5,77,63.0,70.5
2019/06/16 07:17,70.5,77,63.0,70.5
2019/06/16 07:22,70.7,78,63.5,70.7
2019/06/16 07:27,70.9,78,63.7,70.9
2019/06/16 07:32,70.9,79,64.0,70.9
2019/06/16 07:37,71.1,79,64.2,71.1
2019/06/16 07:42,71.2,78,64.0,71.2
2019/06/16 07:47,71.4,79,64.6,71.4
2019/06/16 07:52,71.4,78,64.2,71.4
2019/06/16 07:57,71.6,79,64.8,71.6
2019/06/16 08:03,72.0,79,65.1,72.0
2019/06/16 08:08,72.0,78,64.8,72.0
2019/06/16 08:13,72.1,79,65.3,72.1
2019/06/16 08:18,72.3,78,65.1,72.3
2019/06/16 08:23,72.7,78,65.5,72.7
2019/06/16 08:28,72.9,78,65.7,72.9
2019/06/16 08:33,73.0,78,65.8,73.0
2019/06/16 08:38,73.4,78,66.2,73.4
2019/06/16 08:43,73.6,76,65.7,73.6
2019/06/16 08:48,73.8,76,65.8,73.8
2019/06/16 08:53,73.9,75,65.5,73.9
2019/06/16 08:58,74.1,75,65.7,74.1
2019/06/16 09:04,74.3,75,65.8,74.3
2019/06/16 09:09,74.5,75,66.0,74.5
2019/06/16 09:14,74.7,75,66.2,74.7
2019/06/16 09:19,74.8,75,66.4,74.8
2019/06/16 09:24,75.0,75,66.6,75.0
2019/06/16 09:29,75.2,74,66.4,75.2
2019/06/16 09:34,75.4,74,66.6,75.4
2019/06/16 09:39,75.6,73,66.4,75.6
2019/06/16 09:44,75.7,73,66.6,75.7
2019/06/16 09:49,75.9,72,66.4,75.9
2019/06/16 09:54,76.1,72,66.4,76.1
2019/06/16 09:59,76.3,71,66.2,76.3
2019/06/16 10:05,76.6,71,66.6,76.6
2019/06/16 10:10,76.8,70,66.4,76.8
2019/06/16 10:15,77.0,70,66.6,77.0
2019/06/16 10:20,77.2,70,66.7,77.2
2019/06/16 10:25,77.5,69,66.6,77.5
2019/06/16 10:30,77.7,69,66.7,77.7
2019/06/16 10:35,78.1,69,67.1,78.1
2019/06/16 10:40,78.3,68,66.9,78.3
2019/06/16 10:45,78.4,67,66.6,78.4
2019/06/16 10:50,78.6,66,66.4,78.6
2019/06/16 10:55,78.8,66,66.6,78.8
2019/06/16 11:00,79.0,66,66.7,79.0
2019/06/16 11:06,79.2,65,66.4,79.2
2019/06/16 11:11,79.5,64,66.4,79.5
2019/06/16 11:16,79.7,64,66.6,79.7
2019/06/16 11:21,79.9,63,66.2,79.9
2019/06/16 11:26,80.1,63,66.4,80.1
2019/06/16 11:31,80.2,63,66.6,82.4
2019/06/16 11:36,80.6,63,66.9,82.9
2019/06/16 11:41,80.6,63,66.9,82.9
2019/06/16 11:46,80.8,63,67.1,83.1
2019/06/16 11:51,81.1,62,66.9,83.5
2019/06/16 11:56,81.3,61,66.6,83.5
2019/06/16 12:01,81.5,61,66.7,83.8
2019/06/16 12:07,81.9,61,67.1,84.4
2019/06/16 12:12,82.0,60,66.9,84.4
2019/06/16 12:17,82.2,60,66.9,84.6
2019/06/16 12:22,82.6,60,67.3,85.3
2019/06/16 12:27,82.8,59,67.1,85.3
2019/06/16 12:32,82.8,59,67.1,85.3
2019/06/16 12:37,83.1,59,67.3,85.8
2019/06/16 12:42,83.3,58,67.1,85.8
2019/06/16 12:47,83.5,58,67.3,86.2
2019/06/16 12:52,83.7,58,67.5,86.4
2019/06/16 12:57,83.8,58,67.5,86.5
2019/06/16 13:02,84.2,57,67.5,86.9
2019/06/16 13:08,84.4,56,67.1,87.1
2019/06/16 13:13,84.7,57,67.8,87.8
2019/06/16 13:18,84.9,55,67.1,87.4
2019/06/16 13:23,85.1,55,67.1,87.8
2019/06/16 13:28,85.5,54,66.9,88.2
2019/06/16 13:33,85.6,54,67.1,88.3
2019/06/16 13:38,85.6,54,67.1,88.3
2019/06/16 13:43,85.5,54,66.9,88.2
2019/06/16 13:48,85.5,55,67.5,88.5
2019/06/16 13:53,85.6,55,67.6,88.7
2019/06/16 13:58,85.6,54,67.1,88.3
2019/06/16 14:03,85.5,54,66.9,88.2
2019/06/16 14:09,85.5,55,67.5,88.5
2019/06/16 14:14,85.6,55,67.6,88.7
2019/06/16 14:19,85.8,54,67.3,88.7
2019/06/16 14:24,86.0,54,67.5,89.1
2019/06/16 14:29,86.0,53,66.9,88.7
2019/06/16 14:34,86.2,52,66.6,88.7
2019/06/16 14:39,86.4,53,67.3,89.2
2019/06/16 14:44,86.5,53,67.5,89.4
2019/06/16 14:49,86.7,53,67.6,89.8
2019/06/16 14:54,86.7,53,67.6,89.8
2019/06/16 14:59,86.9,53,67.8,90.1
2019/06/16 15:04,87.1,53,68.0,90.5
2019/06/16 15:10,87.3,52,67.6,90.5
2019/06/16 15:15,87.3,52,67.6,90.5
2019/06/16 15:20,87.4,51,67.1,90.3
2019/06/16 15:25,87.6,51,67.3,90.7
2019/06/16 15:30,87.6,52,67.8,91.0
2019/06/16 15:35,88.0,52,68.2,91.8
2019/06/16 15:40,88.0,52,68.2,91.8
2019/06/16 15:45,88.2,51,67.8,91.6
2019/06/16 15:50,88.2,50,67.3,91.2
2019/06/16 15:55,88.3,51,68.0,91.8
2019/06/16 16:00,88.5,51,68.2,92.1
2019/06/16 16:05,88.7,51,68.4,92.5
2019/06/16 16:11,88.9,51,68.5,92.8
2019/06/16 16:16,89.1,50,68.0,92.8
2019/06/16 16:21,89.2,50,68.2,93.0
2019/06/16 16:26,89.2,50,68.2,93.0
2019/06/16 16:31,89.4,50,68.4,93.4
2019/06/16 16:36,89.6,49,68.0,93.4
2019/06/16 16:41,89.8,49,68.2,93.7
2019/06/16 16:46,90.0,49,68.4,94.1
2019/06/16 16:51,90.1,49,68.5,94.3
2019/06/16 16:56,90.3,49,68.7,94.6
2019/06/16 17:01,90.5,49,68.7,95.0
2019/06/16 17:06,90.7,48,68.4,94.8
2019/06/16 17:12,90.9,48,68.5,95.4
2019/06/16 17:17,90.9,48,68.5,95.4
2019/06/16 17:22,90.7,48,68.4,94.8
2019/06/16 17:27,90.7,49,68.9,95.4
2019/06/16 17:32,90.9,49,69.1,95.7
2019/06/16 17:37,91.2,48,68.9,95.9
2019/06/16 17:42,91.2,48,68.9,95.9
2019/06/16 17:47,91.2,48,68.9,95.9
2019/06/16 17:52,91.2,48,68.9,95.9
2019/06/16 17:57,91.4,48,69.1,96.3
2019/06/16 18:02,91.6,48,69.3,96.6
2019/06/16 18:07,91.8,47,68.7,96.4
2019/06/16 18:13,92.1,48,69.6,97.5
2019/06/16 18:18,92.3,47,69.3,97.5
2019/06/16 18:23,92.5,47,69.4,97.9
2019/06/16 18:28,92.7,47,69.6,98.2
2019/06/16 18:33,92.7,47,69.6,98.2
2019/06/16 18:38,92.8,45,68.4,97.3
2019/06/16 18:43,93.0,45,68.5,97.7
2019/06/16 18:48,93.0,45,68.5,97.7
2019/06/16 18:53,93.0,44,68.0,97.3
2019/06/16 18:58,93.0,45,68.5,97.7
2019/06/16 19:03,93.0,45,68.5,97.7
2019/06/16 19:08,92.8,45,68.4,97.3
2019/06/16 19:14,92.7,45,68.4,97.2
2019/06/16 19:19,92.3,46,68.5,97.0
2019/06/16 19:24,92.1,46,68.4,96.6
2019/06/16 19:29,91.9,46,68.2,96.3
2019/06/16 19:34,91.8,46,68.2,96.1
2019/06/16 19:39,91.6,46,68.0,95.7
2019/06/16 19:44,91.4,46,67.8,95.2
2019/06/16 19:49,91.0,47,68.0,95.0
2019/06/16 19:54,90.7,47,67.8,94.5
2019/06/16 19:59,90.5,47,67.6,94.1
2019/06/16 20:04,90.1,48,67.8,93.7
2019/06/16 20:09,90.0,48,67.6,93.6
2019/06/16 20:15,89.6,49,68.0,93.4
2019/06/16 20:20,89.2,49,67.6,92.7
2019/06/16 20:25,88.7,50,67.8,92.1
2019/06/16 20:30,88.5,50,67.6,91.8
2019/06/16 20:35,88.2,51,67.8,91.6
2019/06/16 20:40,87.8,51,67.5,91.0
2019/06/16 20:45,87.6,51,67.3,90.7
2019/06/16 20:50,87.4,51,67.1,90.3
2019/06/16 20:55,87.1,51,66.7,89.8
2019/06/16 21:00,86.9,51,66.7,89.4
2019/06/16 21:05,86.5,52,66.9,89.2
2019/06/16 21:10,86.4,52,66.7,89.1
2019/06/16 21:16,86.2,52,66.6,88.7
2019/06/16 21:21,85.8,53,66.7,88.3
2019/06/16 21:26,85.6,53,66.6,88.0
2019/06/16 21:31,85.5,53,66.4,88.0
2019/06/16 21:36,85.3,54,66.7,87.8
2019/06/16 21:41,84.9,54,66.6,87.3
2019/06/16 21:46,84.7,54,66.4,86.9
2019/06/16 21:51,84.6,54,66.2,86.7
2019/06/16 21:56,84.4,55,66.6,86.7
2019/06/16 22:01,84.2,55,66.4,86.5
2019/06/16 22:06,84.0,55,66.2,86.2
2019/06/16 22:11,83.8,55,66.0,85.8
2019/06/16 22:17,83.7,56,66.4,86.0
2019/06/16 22:22,83.5,56,66.2,85.6
2019/06/16 22:27,83.3,56,66.0,85.5
2019/06/16 22:32,83.1,56,65.8,85.1
2019/06/16 22:37,82.9,56,65.7,84.7
2019/06/16 22:42,82.9,56,65.7,84.7
2019/06/16 22:47,82.8,56,65.5,84.7
2019/06/16 22:52,82.8,57,66.0,84.9
2019/06/16 22:57,82.6,57,65.8,84.6
2019/06/16 23:02,82.4,57,65.7,84.4
2019/06/16 23:07,82.4,57,65.7,84.4
2019/06/16 23:12,82.2,57,65.5,84.0
2019/06/16 23:18,82.2,57,65.5,84.0
2019/06/16 23:23,82.0,57,65.3,83.8
2019/06/16 23:28,82.0,57,65.3,83.8
2019/06/16 23:33,81.9,58,65.7,83.8
2019/06/16 23:38,81.7,58,65.5,83.7
2019/06/16 23:43,81.7,58,65.5,83.7
2019/06/16 23:48,81.5,58,65.3,83.3
2019/06/16 23:53,81.5,58,65.3,83.3
2019/06/16 23:58,81.3,58,65.1,83.1
2019/06/17 00:03,81.3,58,65.1,83.1
2019/06/17 00:08,81.3,59,65.7,83.3
2019/06/17 00:13,81.1,59,65.5,82.9
2019/06/17 00:19,81.1,59,65.5,82.9
2019/06/17 00:24,81.0,59,65.3,82.8
2019/06/17 00:29,81.0,59,65.3,82.8
2019/06/17 00:34,80.8,60,65.7,82.8
2019/06/17 00:39,80.8,60,65.7,82.8
2019/06/17 00:44,80.6,60,65.5,82.4
2019/06/17 00:49,80.4,60,65.3,82.2
2019/06/17 00:54,80.4,60,65.3,82.2
2019/06/17 00:59,80.4,60,65.3,82.2
2019/06/17 01:04,80.2,61,65.7,82.0
2019/06/17 01:09,80.2,61,65.7,82.0
2019/06/17 01:14,80.1,61,65.5,80.1
2019/06/17 01:20,79.9,61,65.3,79.9
2019/06/17 01:25,79.9,61,65.3,79.9
2019/06/17 01:30,79.7,61,65.1,79.7
2019/06/17 01:35,79.7,62,65.7,79.7
2019/06/17 01:40,79.5,62,65.5,79.5
2019/06/17 01:45,79.5,62,65.5,79.5
2019/06/17 01:50,79.3,62,65.3,79.3
2019/06/17 01:55,79.3,62,65.3,79.3
2019/06/17 02:00,79.2,62,65.1,79.2
2019/06/17 02:05,79.2,62,65.1,79.2
2019/06/17 02:10,79.0,62,64.9,79.0
2019/06/17 02:15,79.0,63,65.3,79.0
2019/06/17 02:21,78.8,63,65.1,78.8
2019/06/17 02:26,78.8,63,65.1,78.8
2019/06/17 02:31,78.6,63,64.9,78.6
2019/06/17 02:36,78.6,63,64.9,78.6
2019/06/17 02:41,78.6,64,65.5,78.6
2019/06/17 02:46,78.4,64,65.3,78.4
2019/06/17 02:51,78.4,64,65.3,78.4
2019/06/17 02:56,78.3,64,65.1,78.3
2019/06/17 03:01,78.3,65,65.7,78.3
2019/06/17 03:06,78.1,65,65.5,78.1
2019/06/17 03:11,78.1,66,65.8,78.1
2019/06/17 03:16,78.1,66,65.8,78.1
2019/06/17 03:22,77.9,66,65.7,77.9
2019/06/17 03:27,77.9,66,65.7,77.9
2019/06/17 03:32,77.7,66,65.5,77.7
2019/06/17 03:37,77.7,67,66.0,77.7
2019/06/17 03:42,77.7,67,66.0,77.7
2019/06/17 03:47,77.5,67,65.8,77.5
2019/06/17 03:52,77.5,67,65.8,77.5
2019/06/17 03:57,77.5,67,65.8,77.5
2019/06/17 04:02,77.5,67,65.8,77.5
2019/06/17 04:07,77.4,68,66.0,77.4
2019/06/17 04:12,77.4,68,66.0,77.4
2019/06/17 04:17,77.2,68,65.8,77.2
2019/06/17 04:23,77.2,68,65.8,77.2
2019/06/17 04:28,77.2,69,66.2,77.2
2019/06/17 04:33,77.0,69,66.0,77.0
2019/06/17 04:38,77.0,69,66.0,77.0
2019/06/17 04:43,76.8,69,66.0,76.8
2019/06/17 04:48,76.8,70,66.4,76.8
2019/06/17 04:53,76.8,70,66.4,76.8
2019/06/17 04:58,76.6,70,66.2,76.6
2019/06/17 05:03,76.6,70,66.2,76.6
2019/06/17 05:08,76.6,71,66.6,76.6
2019/06/17 05:13,76.5,71,66.4,76.5
2019/06/17 05:18,76.5,70,66.0,76.5
2019/06/17 05:24,76.5,71,66.4,76.5
2019/06/17 05:29,76.3,70,65.8,76.3
2019/06/17 05:34,76.3,71,66.2,76.3
2019/06/17 05:39,76.3,71,66.2,76.3
2019/06/17 05:44,76.3,71,66.2,76.3
2019/06/17 05:49,76.3,72,66.6,76.3
2019/06/17 05:54,76.3,71,66.2,76.3
2019/06/17 05:59,76.1,71,66.0,76.1
2019/06/17 06:04,76.1,72,66.4,76.1
2019/06/17 06:09,76.1,72,66.4,76.1
2019/06/17 06:14,75.9,72,66.4,75.9
2019/06/17 06:19,75.9,72,66.4,75.9
2019/06/17 06:25,75.9,72,66.4,75.9
2019/06/17 06:30,75.9,73,66.7,75.9
2019/06/17 06:35,75.9,73,66.7,75.9
2019/06/17 06:40,75.7,73,66.6,75.7
2019/06/17 06:45,75.7,73,66.6,75.7
2019/06/17 06:50,75.7,73,66.6,75.7
2019/06/17 06:55,75.7,73,66.6,75.7
2019/06/17 07:00,75.9,74,67.1,75.9
2019/06/17 07:05,75.9,73,66.7,75.9
2019/06/17 07:10,75.7,73,66.6,75.7
2019/06/17 07:15,75.9,74,67.1,75.9
2019/06/17 07:20,75.9,74,67.1,75.9
2019/06/17 07:26,75.9,74,67.1,75.9
2019/06/17 07:31,75.9,74,67.1,75.9
2019/06/17 07:36,75.9,74,67.1,75.9
2019/06/17 07:41,76.1,75,67.6,76.1
2019/06/17 07:46,76.1,74,67.3,76.1
2019/06/17 07:51,76.1,75,67.6,76.1
2019/06/17 07:56,76.3,76,68.2,76.3
2019/06/17 08:01,76.5,76,68.4,76.5
2019/06/17 08:06,76.6,75,68.2,76.6
2019/06/17 08:11,76.8,76,68.7,76.8
2019/06/17 08:16,77.0,75,68.5,77.0
2019/06/17 08:21,77.2,76,69.1,77.2
2019/06/17 08:27,77.4,75,68.9,77.4
2019/06/17 08:32,77.5,75,69.1,77.5
2019/06/17 08:37,77.7,75,69.3,77.7
2019/06/17 08:42,77.9,75,69.4,77.9
2019/06/17 08:47,78.1,75,69.6,78.1
2019/06/17 08:52,78.3,74,69.3,78.3
2019/06/17 08:57,78.4,75,70.0,78.4
2019/06/17 09:02,78.6,75,70.2,78.6
2019/06/17 09:07,78.8,75,70.3,78.8
2019/06/17 09:12,79.0,74,70.0,79.0
2019/06/17 09:17,79.3,74,70.3,79.3
2019/06/17 09:22,79.5,74,70.5,79.5
2019/06/17 09:28,79.7,74,70.7,79.7
2019/06/17 09:33,79.9,74,70.9,79.9
2019/06/17 09:38,80.2,73,70.9,83.7
2019/06/17 09:43,80.4,73,71.1,84.0
2019/06/17 09:48,80.6,73,71.2,84.4
2019/06/17 09:53,80.8,72,70.9,84.6
2019/06/17 09:58,81.0,71,70.7,84.7
2019/06/17 10:03,81.1,71,70.9,84.9
2019/06/17 10:08,81.5,71,71.2,85.6
2019/06/17 10:13,81.7,70,71.1,85.8
2019/06/17 10:18,82.0,69,70.9,86.2
2019/06/17 10:23,82.2,69,71.1,86.5
2019/06/17 10:29,82.4,69,71.2,86.9
2019/06/17 10:34,82.8,69,71.6,87.6
2019/06/17 10:39,82.9,69,71.8,87.8
2019/06/17 10:44,83.3,69,72.1,88.7
2019/06/17 10:49,83.5,68,71.8,88.7
2019/06/17 10:54,83.8,67,71.8,89.1
2019/06/17 10:59,84.2,66,71.6,89.6
2019/06/17 11:04,84.6,66,72.0,90.3
2019/06/17 11:09,84.7,65,71.8,90.1
2019/06/17 11:14,84.9,66,72.3,90.9
2019/06/17 11:19,85.1,65,72.1,91.0
2019/06/17 11:24,85.3,65,72.3,91.4
2019/06/17 11:30,85.5,65,72.3,91.8
2019/06/17 11:35,85.6,64,72.1,91.8
2019/06/17 11:40,85.8,64,72.3,92.1
2019/06/17 11:45,86.0,64,72.5,92.5
2019/06/17 11:50,86.2,63,72.1,92.5
2019/06/17 11:55,86.4,63,72.3,93.0
2019/06/17 12:00,86.5,63,72.5,93.2
2019/06/17 12:05,86.9,63,72.9,94.1
2019/06/17 12:10,87.1,62,72.5,94.1
2019/06/17 12:15,87.3,62,72.7,94.5
2019/06/17 12:20,87.4,61,72.3,94.3
2019/06/17 12:25,87.6,60,72.1,94.3
2019/06/17 12:31,87.8,60,72.3,94.6
2019/06/17 12:36,88.2,60,72.5,95.5
2019/06/17 12:41,88.3,60,72.7,95.7
2019/06/17 12:46,88.7,59,72.7,96.1
2019/06/17 12:51,88.9,58,72.3,96.1
2019/06/17 12:56,89.1,58,72.5,96.4
2019/06/17 13:01,89.1,58,72.5,96.4
2019/06/17 13:06,89.4,58,72.7,97.2
2019/06/17 13:11,89.6,59,73.4,98.1
2019/06/17 13:16,89.8,57,72.5,97.5
2019/06/17 13:21,89.8,56,72.1,97.0
2019/06/17 13:26,89.8,56,72.1,97.0
2019/06/17 13:32,90.0,56,72.1,97.3
2019/06/17 13:37,90.1,56,72.3,97.7
2019/06/17 13:42,90.3,56,72.5,98.1
2019/06/17 13:47,90.5,56,72.7,98.6
2019/06/17 13:52,90.7,55,72.3,98.4
2019/06/17 13:57,90.9,54,72.0,98.2
2019/06/17 14:02,91.0,53,71.6,98.1
2019/06/17 14:07,91.2,52,71.2,97.9
2019/06/17 14:12,91.2,53,71.8,98.4
2019/06/17 14:17,91.4,51,70.9,97.7
2019/06/17 14:22,91.4,52,71.4,98.2
2019/06/17 14:27,91.6,52,71.6,98.8
2019/06/17 14:33,91.6,52,71.6,98.8
2019/06/17 14:38,91.8,52,71.8,99.1
2019/06/17 14:43,91.8,52,71.8,99.1
2019/06/17 14:48,91.9,50,70.7,98.2
2019/06/17 14:53,91.9,50,70.7,98.2
2019/06/17 14:58,91.9,49,70.2,97.7
2019/06/17 15:03,92.1,49,70.3,98.1
2019/06/17 15:08,92.1,49,70.3,98.1
2019/06/17 15:13,92.3,50,71.1,99.1
2019/06/17 15:18,92.5,50,71.2,99.5
